Unnamed: 0,PR URL,PR Title,SO Title,Keyword Score,Author Match,StackOverflow Title,SO link,SO Creation Date,SO Last Activity Date
78,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How to apply retention policy on specific data in azure data explorer?,0.4809731079601443,False,How to apply retention policy on specific data in azure data explorer?,https://stackoverflow.com/questions/75611765/how-to-apply-retention-policy-on-specific-data-in-azure-data-explorer,2023-03-02 05:55:41,2023-03-02 06:17:10
79,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How to create azure data explorer function which deletes data from table?,0.4809731079601443,False,How to create azure data explorer function which deletes data from table?,https://stackoverflow.com/questions/72686548/how-to-create-azure-data-explorer-function-which-deletes-data-from-table,2022-06-20 11:40:49,2022-06-20 14:23:15
81,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Can I ingest data into tables in azure data explorer through Databricks?,0.5192800188031971,False,Can I ingest data into tables in azure data explorer through Databricks?,https://stackoverflow.com/questions/73000945/can-i-ingest-data-into-tables-in-azure-data-explorer-through-databricks,2022-07-16 01:31:59,2022-07-19 21:05:19
82,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How do to auth for free Azure Data Explorer for Ubuntu server,0.4073526042885674,False,How do to auth for free Azure Data Explorer for Ubuntu server,https://stackoverflow.com/questions/76117044/how-do-to-auth-for-free-azure-data-explorer-for-ubuntu-server,2023-04-27 05:34:27,2023-04-27 09:19:46
83,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,how to convert the rows into columns in Azure Data Explorer (Kusto),0.4073526042885674,False,how to convert the rows into columns in Azure Data Explorer (Kusto),https://stackoverflow.com/questions/78456922/how-to-convert-the-rows-into-columns-in-azure-data-explorer-kusto,2024-05-09 20:49:29,2024-05-09 21:11:39
85,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How query data use offset in kusto (Azure Data Explorer) KQL for paging,0.4244295338926332,False,How query data use offset in kusto (Azure Data Explorer) KQL for paging,https://stackoverflow.com/questions/72228260/how-query-data-use-offset-in-kusto-azure-data-explorer-kql-for-paging,2022-05-13 10:39:58,2022-05-13 11:23:20
87,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How can I ingest data from Apache Avro into the Azure Data Explorer?,0.5192800188031971,False,How can I ingest data from Apache Avro into the Azure Data Explorer?,https://stackoverflow.com/questions/72710927/how-can-i-ingest-data-from-apache-avro-into-the-azure-data-explorer,2022-06-22 06:55:13,2022-06-24 13:18:02
88,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How do I get a field from json object in Azure Data Explorer,0.4501755023269898,False,How do I get a field from json object in Azure Data Explorer,https://stackoverflow.com/questions/72432245/how-do-i-get-a-field-from-json-object-in-azure-data-explorer,2022-05-30 09:44:44,2022-05-30 11:58:47
92,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How to find the partition metadata of an extent in Azure Data Explorer,0.4501755023269898,False,How to find the partition metadata of an extent in Azure Data Explorer,https://stackoverflow.com/questions/77571255/how-to-find-the-partition-metadata-of-an-extent-in-azure-data-explorer,2023-11-29 12:41:50,2023-12-01 01:35:42
93,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How can I access elements in the make_list() array in Azure Data Explorer,0.4073526042885674,False,How can I access elements in the make_list() array in Azure Data Explorer,https://stackoverflow.com/questions/73886503/how-can-i-access-elements-in-the-make-list-array-in-azure-data-explorer,2022-09-28 18:50:27,2022-09-28 18:58:48
94,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How do I render the count of multiple rows in Azure Data Explorer?,0.4073526042885674,False,How do I render the count of multiple rows in Azure Data Explorer?,https://stackoverflow.com/questions/76586425/how-do-i-render-the-count-of-multiple-rows-in-azure-data-explorer,2023-06-30 06:04:21,2023-06-30 07:04:12
96,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Azure Data Explorer - HowTo ingest source URI for blob when ingesting CSV data,0.4027326928782305,False,Azure Data Explorer - HowTo ingest source URI for blob when ingesting CSV data,https://stackoverflow.com/questions/76642787/azure-data-explorer-howto-ingest-source-uri-for-blob-when-ingesting-csv-data,2023-07-08 11:48:20,2023-07-09 06:59:17
98,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Azure Data Explorer - Kusto query: unauthorized error querying from an Azure AD application,0.4027326928782305,False,Azure Data Explorer - Kusto query: unauthorized error querying from an Azure AD application,https://stackoverflow.com/questions/76116176/azure-data-explorer-kusto-query-unauthorized-error-querying-from-an-azure-ad,2023-04-27 01:43:23,2023-04-27 07:26:22
99,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Azure Data Factory Java SDK build dataset with Azure Data Explorer (Kusto) query,0.4691713143143419,False,Azure Data Factory Java SDK build dataset with Azure Data Explorer (Kusto) query,https://stackoverflow.com/questions/77468557/azure-data-factory-java-sdk-build-dataset-with-azure-data-explorer-kusto-query,2023-11-12 10:27:13,2023-11-14 15:15:48
100,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How do you see the availabilty zones of an Azure Data Explorer Cluster?,0.4501755023269897,False,How do you see the availabilty zones of an Azure Data Explorer Cluster?,https://stackoverflow.com/questions/74359200/how-do-you-see-the-availabilty-zones-of-an-azure-data-explorer-cluster,2022-11-08 10:28:22,2022-11-08 11:49:48
102,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Data is not visible in Azure data explorer after ingestion from Event hub,0.4809731079601443,False,Data is not visible in Azure data explorer after ingestion from Event hub,https://stackoverflow.com/questions/76213232/data-is-not-visible-in-azure-data-explorer-after-ingestion-from-event-hub,2023-05-09 20:39:37,2023-05-11 05:04:21
104,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,How to route Azure IoT Hub data to different Azure Data Explorer tables,0.515936647417777,False,How to route Azure IoT Hub data to different Azure Data Explorer tables,https://stackoverflow.com/questions/78280677/how-to-route-azure-iot-hub-data-to-different-azure-data-explorer-tables,2024-04-05 14:44:44,2024-04-08 06:32:09
105,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Is it possible to modify data in the ingestion mapping using Azure Data Explorer?,0.4500589130453462,False,Is it possible to modify data in the ingestion mapping using Azure Data Explorer?,https://stackoverflow.com/questions/72977070/is-it-possible-to-modify-data-in-the-ingestion-mapping-using-azure-data-explorer,2022-07-14 07:56:01,2022-07-14 10:45:09
107,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Run KQL on data in spark without writing the data to azure data explorer,0.5155998670558108,False,Run KQL on data in spark without writing the data to azure data explorer,https://stackoverflow.com/questions/76491066/run-kql-on-data-in-spark-without-writing-the-data-to-azure-data-explorer,2023-06-16 14:17:20,2023-06-16 14:31:06
112,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Achieving transactionality with huge data in Apache Nifi custom processor for Azure Data Explorer,0.4027326928782305,False,Achieving transactionality with huge data in Apache Nifi custom processor for Azure Data Explorer,https://stackoverflow.com/questions/73915671/achieving-transactionality-with-huge-data-in-apache-nifi-custom-processor-for-az,2022-10-01 03:45:33,2022-10-01 03:50:07
113,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,Why is extents with the same partition metadata not merging in Azure Data Explorer,0.4073526042885674,False,Why is extents with the same partition metadata not merging in Azure Data Explorer,https://stackoverflow.com/questions/77685412/why-is-extents-with-the-same-partition-metadata-not-merging-in-azure-data-explor,2023-12-19 13:05:44,2023-12-19 16:25:23
114,https://github.com/home-assistant/core/pull/68992,Add Azure data explorer,KustoAuthenticationError when ingesting data into azure data explorer using azure-kusto-ingest nodejs client,0.4244295338926332,False,KustoAuthenticationError when ingesting data into azure data explorer using azure-kusto-ingest nodejs client,https://stackoverflow.com/questions/71942392/kustoauthenticationerror-when-ingesting-data-into-azure-data-explorer-using-azur,2022-04-20 15:31:07,2022-04-21 10:34:00
